,date,user,source,tweet,location,like_count,retweet_count
9758,2022-11-28 21:39:39+00:00,chinedu_aloh,Twitter for Android,"@PeterObi Referendum is number one priority to democratic process and no country that practices democracy will deny the right to self-determination Of the indigenous people. 
@PeterObi have the same right to decide for the Nigerian union. #LetBiafraVoteReferendum

https://t.co/8k0JoIisDW https://t.co/9PrBxIaglF",Biafra,0,1
9759,2022-11-28 21:39:34+00:00,dayorare,Twitter for iPhone,@ayemojubar @PeterObi @AAdeleke_01 pls RT https://t.co/wbN7QhfMgC,Nigeria,0,0
9760,2022-11-28 21:39:31+00:00,hullarjydemogan,Twitter for Android,@PeterObi @ezugwu_onyii @AAdeleke_01 Thanks,"Lagos, Nigeria",0,0
9761,2022-11-28 21:39:22+00:00,dayorare,Twitter for iPhone,@Papilooby @PeterObi @AAdeleke_01 ok enjoy this sha 😂😂😂 https://t.co/wbN7QhfMgC,Nigeria,2,0
9762,2022-11-28 21:39:18+00:00,DestinyUmoh4,Twitter for Android,@sampson41 @PeterObi @AAdeleke_01 Ise! https://t.co/zKThv13wSn,🇨,20,0
9763,2022-11-28 21:39:16+00:00,Shynomite1,Twitter Web App,"@paulwilliam052 @TheoAbuAgada @PeterObi Let him not even write it, it is virtually too late now. Let him stick to the theory that he has changed the narrative or that twitter is his manifesto. Many already know he is not running to win; he is just playing a game.","Kano, Nigeria",0,0
9764,2022-11-28 21:39:13+00:00,PeterObi_Radio,Twitter for Android,@Ebuka No wonder you don't have liver to talk to babe,,2,0
9765,2022-11-28 21:39:10+00:00,deantoff411,Twitter for Android,@DerrickDaniello @NelMarcks @spinzagom @adebayorufaii @TheoAbuAgada @PeterObi Soludo spoke the truth and you guys are pained,,0,0
9766,2022-11-28 21:39:08+00:00,dayorare,Twitter for iPhone,@Joeiyke8 @PeterObi @AAdeleke_01 RT pls https://t.co/wbN7QgXD2u,Nigeria,0,0
9767,2022-11-28 21:39:06+00:00,Bonny311763291,Twitter for Android,@PeterObi @AAdeleke_01 President for all.,"Lagos, Nigeria",2,0
